"subject" "activity" "measures" "mean" "meanFreq" "std"
7 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" -0.289096677191489 0.0819463659585106 -0.353544695678723
7 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" -0.255045057404255 0.235200926489362 -0.396909651702128
7 "WALKING_DOWNSTAIRS" "fBodyGyro" -0.284448270205674 -0.00388807866056738 -0.426522923609929
7 "WALKING_DOWNSTAIRS" "tBodyAcc" 0.0555785113716312 NA -0.045245919137234
7 "WALKING_DOWNSTAIRS" "tBodyAccJerk" 0.0205824905652482 NA -0.204961346684043
7 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag" -0.170319619372979 NA 0.0901836280510638
7 "WALKING_DOWNSTAIRS" "tBodyAccMag" 0.0198795285851064 NA 0.214544028088723
7 "WALKING_DOWNSTAIRS" "tBodyGyro" -0.0127441015084397 NA -0.367140549198582
7 "WALKING_DOWNSTAIRS" "tBodyGyroJerk" -0.0589549043659574 NA -0.411817198353191
7 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag" -0.399229959148936 NA -0.29477867693617
7 "WALKING_DOWNSTAIRS" "tBodyGyroMag" -0.18874081887234 NA -0.259751603446809
7 "WALKING_DOWNSTAIRS" "tGravityAcc" 0.215272140385816 NA -0.948770375177305
7 "WALKING_DOWNSTAIRS" "tGravityAccMag" 0.0198795285851064 NA 0.214544028088723
7 "WALKING_UPSTAIRS" "fBodyAcc" -0.345083656993464 -0.280498096115621 -0.2486026362
7 "WALKING_UPSTAIRS" "fBodyAccJerk" -0.52449602627451 -0.48135061521634 -0.531028312352941
7 "WALKING_UPSTAIRS" "fBodyAccMag" -0.378618761568627 -0.0892278153411765 -0.415307106666667
7 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" -0.45478324745098 0.0458636458607843 -0.497441363137255
7 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" -0.673327281960784 0.047334927254902 -0.704090967843137
7 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" -0.533982945882353 -0.165200896648451 -0.444994481882353
7 "WALKING_UPSTAIRS" "fBodyGyro" -0.453319958627451 -0.243189682648366 -0.447221488941176
7 "WALKING_UPSTAIRS" "tBodyAcc" 0.0257911112379085 NA -0.255566007546405
7 "WALKING_UPSTAIRS" "tBodyAccJerk" 0.0238593623686275 NA -0.514286382614379
7 "WALKING_UPSTAIRS" "tBodyAccJerkMag" -0.458695232352941 NA -0.471265710980392
7 "WALKING_UPSTAIRS" "tBodyAccMag" -0.198074437978431 NA -0.33474460745098
7 "WALKING_UPSTAIRS" "tBodyGyro" -0.000677552083202615 NA -0.428610036352941
7 "WALKING_UPSTAIRS" "tBodyGyroJerk" -0.0687792483372549 NA -0.656746858169935
7 "WALKING_UPSTAIRS" "tBodyGyroJerkMag" -0.661969771960784 NA -0.67642807254902
7 "WALKING_UPSTAIRS" "tBodyGyroMag" -0.239099165627451 NA -0.418144852156863
7 "WALKING_UPSTAIRS" "tGravityAcc" 0.0580653020915033 NA -0.918091072810458
7 "WALKING_UPSTAIRS" "tGravityAccMag" -0.198074437978431 NA -0.33474460745098
8 "LAYING" "fBodyAcc" -0.949874913888889 -0.0364716812349383 -0.934169517604938
8 "LAYING" "fBodyAccJerk" -0.970366390061728 0.0973019676018518 -0.97461000537037
8 "LAYING" "fBodyAccMag" -0.932279645518518 0.0484988463518519 -0.917257979425926
8 "LAYING" "fBodyBodyAccJerkMag" -0.961792852407407 0.350822601333333 -0.963791094259259
8 "LAYING" "fBodyBodyGyroJerkMag" -0.968403945925926 0.219371246142593 -0.971793279814815
8 "LAYING" "fBodyBodyGyroMag" -0.944528950555556 -0.0620563752462963 -0.93678697
8 "LAYING" "fBodyGyro" -0.96092542845679 -0.0306342424303704 -0.962944932716049
8 "LAYING" "tBodyAcc" 0.0459269146360494 NA -0.936807943259259
8 "LAYING" "tBodyAccJerk" 0.0314135756795062 NA -0.971953856296296
8 "LAYING" "tBodyAccJerkMag" -0.97314748962963 NA -0.962954517222222
8 "LAYING" "tBodyAccMag" -0.935308633888889 NA -0.91325033
8 "LAYING" "tBodyGyro" 0.0181348351932099 NA -0.961611052654321
8 "LAYING" "tBodyGyroJerk" -0.0716102810932099 NA -0.977237244320988
8 "LAYING" "tBodyGyroJerkMag" -0.978438191296296 NA -0.969029111666667
8 "LAYING" "tBodyGyroMag" -0.924253348518518 NA -0.932470764444444
8 "LAYING" "tGravityAcc" 0.301274645987654 NA -0.939566497395062
8 "LAYING" "tGravityAccMag" -0.935308633888889 NA -0.91325033
8 "SITTING" "fBodyAcc" -0.961599634637681 0.00104647441594203 -0.945325515507246
8 "SITTING" "fBodyAccJerk" -0.982731228768116 0.0964606660434783 -0.985379247826087
8 "SITTING" "fBodyAccMag" -0.947981783478261 0.121543001092174 -0.93172124
8 "SITTING" "fBodyBodyAccJerkMag" -0.980932292391304 0.306787560913043 -0.97932021173913
8 "SITTING" "fBodyBodyGyroJerkMag" -0.987730604130435 0.166638747782609 -0.986147262608696
8 "SITTING" "fBodyBodyGyroMag" -0.965806789347826 -0.141126202673913 -0.953251156521739
8 "SITTING" "fBodyGyro" -0.97352962557971 -0.062471849512029 -0.972298662898551
8 "SITTING" "tBodyAcc" 0.0521016391971015 NA -0.948637059876812
8 "SITTING" "tBodyAccJerk" 0.0204717736782029 NA -0.983753055652174
8 "SITTING" "tBodyAccJerkMag" -0.986061512173913 NA -0.980667377391304
8 "SITTING" "tBodyAccMag" -0.952139704347826 NA -0.929943615630435
8 "SITTING" "tBodyGyro" -0.0262145804637681 NA -0.971882766014493
8 "SITTING" "tBodyGyroJerk" -0.0590518753768116 NA -0.989127443188406
8 "SITTING" "tBodyGyroJerkMag" -0.991807428043478 NA -0.986756670869565
8 "SITTING" "tBodyGyroMag" -0.93268224326087 NA -0.953001632173913
8 "SITTING" "tGravityAcc" 0.445481393543478 NA -0.946565200021739
8 "SITTING" "tGravityAccMag" -0.952139704347826 NA -0.929943615630435
8 "STANDING" "fBodyAcc" -0.962877299259259 0.0738271043617284 -0.948386812098765
8 "STANDING" "fBodyAccJerk" -0.981561368950617 0.0922532657666667 -0.984487187098765
8 "STANDING" "fBodyAccMag" -0.953746070740741 0.110646845581481 -0.938628186322222
8 "STANDING" "fBodyBodyAccJerkMag" -0.979745872037037 0.308060633885185 -0.979135440925926
8 "STANDING" "fBodyBodyGyroJerkMag" -0.983709233333333 0.179173689962963 -0.981832336296296
8 "STANDING" "fBodyBodyGyroMag" -0.964564224074074 -0.108780315687387 -0.954119826296296
8 "STANDING" "fBodyGyro" -0.97259506654321 -0.10981153065 -0.97274431654321
8 "STANDING" "tBodyAcc" 0.0528982275197531 NA -0.951120034135802
8 "STANDING" "tBodyAccJerk" 0.0289149848232099 NA -0.982750639938272
8 "STANDING" "tBodyAccJerkMag" -0.984920797777778 NA -0.979932239074074
8 "STANDING" "tBodyAccMag" -0.953762884074074 NA -0.937187185222222
8 "STANDING" "tBodyGyro" 0.00456998193271605 NA -0.972176582592593
8 "STANDING" "tBodyGyroJerk" -0.0647083223308642 NA -0.985450917222222
8 "STANDING" "tBodyGyroJerkMag" -0.987580587777778 NA -0.982460332222222
8 "STANDING" "tBodyGyroMag" -0.952848496851852 NA -0.95322478962963
8 "STANDING" "tGravityAcc" 0.256423456602716 NA -0.954962748333333
8 "STANDING" "tGravityAccMag" -0.953762884074074 NA -0.937187185222222
8 "WALKING" "fBodyAcc" -0.0563470711111111 -0.0884611875916667 0.00600691014027778
8 "WALKING" "fBodyAccJerk" -0.197692895294444 -0.337553805272222 -0.120015719416667
8 "WALKING" "fBodyAccMag" -0.09521728274375 0.204080887916667 -0.360818978541667
8 "WALKING" "fBodyBodyAccJerkMag" -0.123834409766667 0.176189876266667 -0.276436130125
8 "WALKING" "fBodyBodyGyroJerkMag" -0.473026230833333 0.294590006666667 -0.581240190833333
8 "WALKING" "fBodyBodyGyroMag" -0.301241848645833 0.0890005737952083 -0.327459577895833
8 "WALKING" "fBodyGyro" -0.164898315206944 -0.165904808995833 -0.189343987402778
8 "WALKING" "tBodyAcc" 0.049590444211875 NA 0.0216959282979167
8 "WALKING" "tBodyAccJerk" 0.021208691686875 NA -0.135967226611111
8 "WALKING" "tBodyAccJerkMag" -0.0668322430433333 NA -0.184571053979167
8 "WALKING" "tBodyAccMag" 0.0516786278104167 NA -0.1804072826
8 "WALKING" "tBodyGyro" -0.00710572539 NA -0.162217260059028
8 "WALKING" "tBodyGyroJerk" -0.0732143061493056 NA -0.354195140770833
8 "WALKING" "tBodyGyroJerkMag" -0.339129269583333 NA -0.502957255416667
8 "WALKING" "tBodyGyroMag" -0.00310243820125 NA -0.238746703958333
8 "WALKING" "tGravityAcc" 0.170072105457104 NA -0.962724553541667
8 "WALKING" "tGravityAccMag" 0.0516786278104167 NA -0.1804072826
8 "WALKING_DOWNSTAIRS" "fBodyAcc" 0.228197578719298 0.0244920621315789 0.075876412018421
8 "WALKING_DOWNSTAIRS" "fBodyAccJerk" 0.164696926576316 -0.229680066985965 0.120645118385088
8 "WALKING_DOWNSTAIRS" "fBodyAccMag" 0.301626757315789 0.229144569581579 -0.156141093578947
8 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" 0.331528459921053 0.181422535965789 0.134734731236842
8 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" -0.125179586744737 0.242843618736842 -0.26298447
8 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" -0.00036272967368421 0.267675982868421 -0.255590314210526
8 "WALKING_DOWNSTAIRS" "fBodyGyro" 0.00436674676903509 -0.0368746456350877 -0.205708047042982
8 "WALKING_DOWNSTAIRS" "tBodyAcc" 0.0515933621061404 NA 0.167227553326316
8 "WALKING_DOWNSTAIRS" "tBodyAccJerk" 0.0138276959859649 NA 0.174923605470175
8 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag" 0.262628490268421 NA 0.2534082561
8 "WALKING_DOWNSTAIRS" "tBodyAccMag" 0.176599311818421 NA 0.131337867236842
8 "WALKING_DOWNSTAIRS" "tBodyGyro" -0.0190405960518421 NA -0.12122766915614
8 "WALKING_DOWNSTAIRS" "tBodyGyroJerk" -0.0584052159861404 NA -0.175981663971053
8 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag" -0.126189142894737 NA -0.157484866842105
8 "WALKING_DOWNSTAIRS" "tBodyGyroMag" 0.0993429744078947 NA -0.0466291872078947
8 "WALKING_DOWNSTAIRS" "tGravityAcc" 0.194865106678772 NA -0.928179169561404
8 "WALKING_DOWNSTAIRS" "tGravityAccMag" 0.176599311818421 NA 0.131337867236842
8 "WALKING_UPSTAIRS" "fBodyAcc" 0.00802354679268293 -0.194074963386992 0.087960887802439
8 "WALKING_UPSTAIRS" "fBodyAccJerk" -0.204242770629268 -0.276267503083089 -0.27522236040813
8 "WALKING_UPSTAIRS" "fBodyAccMag" -0.13026451905122 0.207071289558293 -0.409282851707317
8 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" -0.131850567460976 0.27454925895122 -0.379266499780488
8 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" -0.46327057804878 0.251663318243902 -0.575733290731707
8 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" -0.229610952609756 -0.128115003341463 -0.183325647134146
8 "WALKING_UPSTAIRS" "fBodyGyro" -0.062482906397561 -0.233894467071545 -0.064877651203252
8 "WALKING_UPSTAIRS" "tBodyAcc" 0.0385055061544715 NA 0.0994146124422764
8 "WALKING_UPSTAIRS" "tBodyAccJerk" 0.0093479603700813 NA -0.215495728286179
8 "WALKING_UPSTAIRS" "tBodyAccJerkMag" -0.141494613465854 NA -0.228296364146341
8 "WALKING_UPSTAIRS" "tBodyAccMag" 0.121026629195122 NA -0.227200254219512
8 "WALKING_UPSTAIRS" "tBodyGyro" -0.0279851609056911 NA -0.0321999919747967
8 "WALKING_UPSTAIRS" "tBodyGyroJerk" -0.0789247631634146 NA -0.420037674715447
8 "WALKING_UPSTAIRS" "tBodyGyroJerkMag" -0.400664014146341 NA -0.493975031707317
8 "WALKING_UPSTAIRS" "tBodyGyroMag" 0.166447991 NA -0.109327923829268
8 "WALKING_UPSTAIRS" "tGravityAcc" 0.125573422147154 NA -0.911291428943089
8 "WALKING_UPSTAIRS" "tGravityAccMag" 0.121026629195122 NA -0.227200254219512
9 "LAYING" "fBodyAcc" -0.942383697666667 -0.1610640830656 -0.9319296472
9 "LAYING" "fBodyAccJerk" -0.961432028733333 -0.135499655736667 -0.964983385933333
9 "LAYING" "fBodyAccMag" -0.9266042952 -0.085609052452 -0.921929738394
9 "LAYING" "fBodyBodyAccJerkMag" -0.9543205856 0.1670029826292 -0.9550947122
9 "LAYING" "fBodyBodyGyroJerkMag" -0.9558062546 -0.016201378678 -0.9522904702
9 "LAYING" "fBodyBodyGyroMag" -0.9186053356 -0.20634356866 -0.9034005814
9 "LAYING" "fBodyGyro" -0.941564196533333 -0.20234385025904 -0.945069133
9 "LAYING" "tBodyAcc" 0.0437063312326667 NA -0.9331110506
9 "LAYING" "tBodyAccJerk" 0.0308605008332 NA -0.962433201666667
9 "LAYING" "tBodyAccJerkMag" -0.9633745492 NA -0.9550268052
9 "LAYING" "tBodyAccMag" -0.9308684376 NA -0.91512680016
9 "LAYING" "tBodyGyro" -0.0237533150986667 NA -0.943486803866667
9 "LAYING" "tBodyGyroJerk" -0.0627826614226667 NA -0.9615251458
9 "LAYING" "tBodyGyroJerkMag" -0.964524819 NA -0.9528015598
9 "LAYING" "tBodyGyroMag" -0.9071250998 NA -0.8985578738
9 "LAYING" "tGravityAcc" 0.0861553368666667 NA -0.954340080333333
9 "LAYING" "tGravityAccMag" -0.9308684376 NA -0.91512680016
9 "SITTING" "fBodyAcc" -0.9210993856 -0.120408703695533 -0.880839633761333
9 "SITTING" "fBodyAccJerk" -0.960376868466667 -0.173056199998667 -0.963374910666667
9 "SITTING" "fBodyAccMag" -0.8977181972 -0.08061344386 -0.8691725114
9 "SITTING" "fBodyBodyAccJerkMag" -0.9530504408 0.0974700202614 -0.9493949814
9 "SITTING" "fBodyBodyGyroJerkMag" -0.9683155878 0.031534866288 -0.9659970148
9 "SITTING" "fBodyBodyGyroMag" -0.9344377378 -0.19597005159 -0.9064712292
9 "SITTING" "fBodyGyro" -0.943440185933333 -0.220375283106667 -0.935535618533333
9 "SITTING" "tBodyAcc" 0.0486438325666667 NA -0.888123689693333
9 "SITTING" "tBodyAccJerk" 0.0260492436616667 NA -0.961067612933333
9 "SITTING" "tBodyAccJerkMag" -0.964383757 NA -0.9517802432
9 "SITTING" "tBodyAccMag" -0.8933617176 NA -0.8637564342
9 "SITTING" "tBodyGyro" -0.0009880221024 NA -0.9361283698
9 "SITTING" "tBodyGyroJerk" -0.064191914022 NA -0.968399561266667
9 "SITTING" "tBodyGyroJerkMag" -0.9733641366 NA -0.9663610734
9 "SITTING" "tBodyGyroMag" -0.9032355368 NA -0.9066063206
9 "SITTING" "tGravityAcc" 0.320053928950067 NA -0.929195496206667
9 "SITTING" "tGravityAccMag" -0.8933617176 NA -0.8637564342
9 "STANDING" "fBodyAcc" -0.952732999333333 -0.0364444916140741 -0.943422032518519
9 "STANDING" "fBodyAccJerk" -0.967022422666667 -0.0832538362518519 -0.970700717185185
9 "STANDING" "fBodyAccMag" -0.946330171777778 0.0235738706622222 -0.940265546444444
9 "STANDING" "fBodyBodyAccJerkMag" -0.963242884 0.200537688288889 -0.963593159555556
9 "STANDING" "fBodyBodyGyroJerkMag" -0.967491628 0.0243650848444444 -0.964770799111111
9 "STANDING" "fBodyBodyGyroMag" -0.929769067777778 -0.174953568622222 -0.910909659555556
9 "STANDING" "fBodyGyro" -0.93766635837037 -0.245859685802222 -0.937210655037037
9 "STANDING" "tBodyAcc" 0.0556632712659259 NA -0.944557605851852
9 "STANDING" "tBodyAccJerk" 0.0281241331534074 NA -0.968135665481481
9 "STANDING" "tBodyAccJerkMag" -0.969524578888889 NA -0.963764177777778
9 "STANDING" "tBodyAccMag" -0.945167482444444 NA -0.936105010444444
9 "STANDING" "tBodyGyro" 0.00308254619340741 NA -0.935975663259259
9 "STANDING" "tBodyGyroJerk" -0.0651306581940741 NA -0.964622901851852
9 "STANDING" "tBodyGyroJerkMag" -0.969824044222222 NA -0.965287050888889
9 "STANDING" "tBodyGyroMag" -0.921030223111111 NA -0.908291403111111
9 "STANDING" "tGravityAcc" 0.320029126034593 NA -0.96464077437037
9 "STANDING" "tGravityAccMag" -0.945167482444444 NA -0.936105010444444
9 "WALKING" "fBodyAcc" -0.267731679865385 -0.0885416285589744 -0.158596353892179
9 "WALKING" "fBodyAccJerk" -0.360504413846154 -0.37796975825 -0.272571058833269
9 "WALKING" "fBodyAccMag" -0.318801022711538 0.161672988528846 -0.513891953269231
9 "WALKING" "fBodyBodyAccJerkMag" -0.316870715576923 0.159239938555769 -0.322337536730769
9 "WALKING" "fBodyBodyGyroJerkMag" -0.602581618269231 0.243222181771154 -0.624351923653846
9 "WALKING" "fBodyBodyGyroMag" -0.513797480384615 0.127416241121154 -0.562714528653846
9 "WALKING" "fBodyGyro" -0.353601497891026 -0.112082213892564 -0.446920690769231
9 "WALKING" "tBodyAcc" 0.04986437755975 NA -0.166004723474103
9 "WALKING" "tBodyAccJerk" 0.0319363151505769 NA -0.297809415987179
9 "WALKING" "tBodyAccJerkMag" -0.203733615519231 NA -0.317113487115385
9 "WALKING" "tBodyAccMag" -0.0980840496143461 NA -0.37942877
9 "WALKING" "tBodyGyro" -0.0105887170102564 NA -0.402967065320513
9 "WALKING" "tBodyGyroJerk" -0.0599631380697436 NA -0.511355677051282
9 "WALKING" "tBodyGyroJerkMag" -0.510253995769231 NA -0.599866472692308
9 "WALKING" "tBodyGyroMag" -0.294542266826923 NA -0.489725811538462
9 "WALKING" "tGravityAcc" 0.268192261553974 NA -0.969246130769231
9 "WALKING" "tGravityAccMag" -0.0980840496143461 NA -0.37942877
9 "WALKING_DOWNSTAIRS" "fBodyAcc" -0.0612325906296032 -0.140184913845238 -0.0193407063293651
9 "WALKING_DOWNSTAIRS" "fBodyAccJerk" -0.223952088548413 -0.332127739420714 -0.257325662130159
9 "WALKING_DOWNSTAIRS" "fBodyAccMag" 0.222203941 -0.0498273898880952 0.0888671674047619
9 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" 0.00716877883571429 -0.0824504599928571 0.0705526138333333
9 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" -0.463172053809524 0.132021014566667 -0.485158906904762
9 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" -0.347540226666667 0.0656782201880952 -0.424170737142857
9 "WALKING_DOWNSTAIRS" "fBodyGyro" -0.296080557692063 -0.0946443984274603 -0.381467603793651
9 "WALKING_DOWNSTAIRS" "tBodyAcc" 0.0614987128990714 NA -0.000877911771428571
9 "WALKING_DOWNSTAIRS" "tBodyAccJerk" 0.0373773785873016 NA -0.217110831021429
9 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag" -0.16237608927619 NA 0.039907818552381
9 "WALKING_DOWNSTAIRS" "tBodyAccMag" 0.145886357935714 NA 0.265120131365238
9 "WALKING_DOWNSTAIRS" "tBodyGyro" -0.0153645949103175 NA -0.338959860429048
9 "WALKING_DOWNSTAIRS" "tBodyGyroJerk" -0.0740533652626984 NA -0.458503772063492
9 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag" -0.469028434047619 NA -0.455855425238095
9 "WALKING_DOWNSTAIRS" "tBodyGyroMag" -0.168921400633333 NA -0.322331464761905
9 "WALKING_DOWNSTAIRS" "tGravityAcc" 0.273637044626746 NA -0.921696358968254
9 "WALKING_DOWNSTAIRS" "tGravityAccMag" 0.145886357935714 NA 0.265120131365238
9 "WALKING_UPSTAIRS" "fBodyAcc" -0.377489724741497 -0.267836607668707 -0.303846216134694
9 "WALKING_UPSTAIRS" "fBodyAccJerk" -0.541889684353742 -0.501169759006803 -0.531788662993197
9 "WALKING_UPSTAIRS" "fBodyAccMag" -0.372890348979592 -0.00195427494897959 -0.509929461428571
9 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" -0.419533108571429 0.0257597455510204 -0.484935752040816
9 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" -0.734159449387755 0.136001150144898 -0.787781590816326
9 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" -0.531482693877551 -0.259962957795918 -0.456841325204082
9 "WALKING_UPSTAIRS" "fBodyGyro" -0.380266501789116 -0.402439658482993 -0.293071340978231
9 "WALKING_UPSTAIRS" "tBodyAcc" 0.0392357872525102 NA -0.305694888303401
9 "WALKING_UPSTAIRS" "tBodyAccJerk" 0.026051070927619 NA -0.522911552993197
9 "WALKING_UPSTAIRS" "tBodyAccJerkMag" -0.440667540204082 NA -0.445485397959184
9 "WALKING_UPSTAIRS" "tBodyAccMag" -0.260727581428571 NA -0.400222037142857
9 "WALKING_UPSTAIRS" "tBodyGyro" -0.0198437850111565 NA -0.294337393250884
9 "WALKING_UPSTAIRS" "tBodyGyroJerk" -0.0407938318982313 NA -0.675379503401361
9 "WALKING_UPSTAIRS" "tBodyGyroJerkMag" -0.672840561836735 NA -0.748651255510204
9 "WALKING_UPSTAIRS" "tBodyGyroMag" -0.0833234490061224 NA -0.425839761428571
9 "WALKING_UPSTAIRS" "tGravityAcc" 0.199614376156463 NA -0.916590652517007
9 "WALKING_UPSTAIRS" "tGravityAccMag" -0.260727581428571 NA -0.400222037142857
10 "LAYING" "fBodyAcc" -0.962608967643678 0.125787578114368 -0.958003618229885
10 "LAYING" "fBodyAccJerk" -0.97321535183908 0.0790880539801724 -0.975202465172414
10 "LAYING" "fBodyAccMag" -0.950848109137931 0.260388946262069 -0.944304974655172
10 "LAYING" "fBodyBodyAccJerkMag" -0.968561121551724 0.212826187810345 -0.965377553448276
10 "LAYING" "fBodyBodyGyroJerkMag" -0.960976821551724 0.202624700274138 -0.960772875517241
10 "LAYING" "fBodyBodyGyroMag" -0.937692642586207 0.216535434472414 -0.933701315344828
10 "LAYING" "fBodyGyro" -0.959406574597701 0.0998968817477012 -0.964432286666667
10 "LAYING" "tBodyAcc" 0.0462558158793103 NA -0.958069824482759
10 "LAYING" "tBodyAccJerk" 0.0322269858159195 NA -0.97373164091954
10 "LAYING" "tBodyAccJerkMag" -0.976234435172414 NA -0.967556980689655
10 "LAYING" "tBodyAccMag" -0.956781819655172 NA -0.940301654482759
10 "LAYING" "tBodyGyro" 0.0027106584854023 NA -0.962438001609195
10 "LAYING" "tBodyGyroJerk" -0.0660875125770115 NA -0.972156973735632
10 "LAYING" "tBodyGyroJerkMag" -0.970830848965517 NA -0.959632931551724
10 "LAYING" "tBodyGyroMag" -0.937590998793103 NA -0.927471165517241
10 "LAYING" "tGravityAcc" -0.20782968091954 NA -0.961426246787356
10 "LAYING" "tGravityAccMag" -0.956781819655172 NA -0.940301654482759
10 "SITTING" "fBodyAcc" -0.966679332962963 0.0596539736458179 -0.953733844462963
10 "SITTING" "fBodyAccJerk" -0.985461545925926 0.0949313421012963 -0.98690245617284
10 "SITTING" "fBodyAccMag" -0.955281010740741 0.221566081296296 -0.941511952777778
10 "SITTING" "fBodyBodyAccJerkMag" -0.985900801111111 0.324762092796296 -0.983266741481482
10 "SITTING" "fBodyBodyGyroJerkMag" -0.992191529259259 0.344008502777778 -0.991409100925926
10 "SITTING" "fBodyBodyGyroMag" -0.974459732592593 0.00581337385185185 -0.962459956111111
10 "SITTING" "fBodyGyro" -0.979350682839506 0.0657955510555556 -0.978570189074074
10 "SITTING" "tBodyAcc" 0.0504387119443827 NA -0.956236112518518
10 "SITTING" "tBodyAccJerk" 0.027173446942963 NA -0.985986335864197
10 "SITTING" "tBodyAccJerkMag" -0.988054237592593 NA -0.985209856296296
10 "SITTING" "tBodyAccMag" -0.96075719962963 NA -0.939669591481481
10 "SITTING" "tBodyGyro" -0.0122155635432099 NA -0.977897454691358
10 "SITTING" "tBodyGyroJerk" -0.0610727827479012 NA -0.991723655061728
10 "SITTING" "tBodyGyroJerkMag" -0.993707487592593 NA -0.991696196481481
10 "SITTING" "tBodyGyroMag" -0.944202043703704 NA -0.963064577592593
10 "SITTING" "tGravityAcc" 0.317720332006173 NA -0.958572293703704
10 "SITTING" "tGravityAccMag" -0.96075719962963 NA -0.939669591481481
10 "STANDING" "fBodyAcc" -0.94958364780303 0.0747033503946212 -0.94763613530303
10 "STANDING" "fBodyAccJerk" -0.959331479621212 0.0239449615871212 -0.964296086212121
10 "STANDING" "fBodyAccMag" -0.9401101675 0.0902454673818182 -0.945048242954545
10 "STANDING" "fBodyBodyAccJerkMag" -0.951633690454545 0.197319524797727 -0.952105964545455
10 "STANDING" "fBodyBodyGyroJerkMag" -0.965614081363636 0.0133897488363636 -0.965055815454545
10 "STANDING" "fBodyBodyGyroMag" -0.937786743409091 -0.226492596295455 -0.922961550454545
10 "STANDING" "fBodyGyro" -0.945081814924242 -0.181585632851515 -0.949858352651515
10 "STANDING" "tBodyAcc" 0.0510481188030303 NA -0.946412255227273
10 "STANDING" "tBodyAccJerk" 0.0293402639218182 NA -0.960690251287879
10 "STANDING" "tBodyAccJerkMag" -0.965163818409091 NA -0.952058214545455
10 "STANDING" "tBodyAccMag" -0.951988907954545 NA -0.937264537954545
10 "STANDING" "tBodyGyro" -0.00420530683833333 NA -0.94747910719697
10 "STANDING" "tBodyGyroJerk" -0.0667764626530303 NA -0.965287865227273
10 "STANDING" "tBodyGyroJerkMag" -0.971637661590909 NA -0.964409410454545
10 "STANDING" "tBodyGyroMag" -0.929787259772727 NA -0.920486810227273
10 "STANDING" "tGravityAcc" 0.315182341150758 NA -0.975416622272727
10 "STANDING" "tGravityAccMag" -0.951988907954545 NA -0.937264537954545
10 "WALKING" "fBodyAcc" -0.157660510915723 0.0798131817704403 -0.257148806401258
10 "WALKING" "fBodyAccJerk" -0.180352138167736 -0.117592411849748 -0.196392569891006
10 "WALKING" "fBodyAccMag" -0.0930237422792453 0.179599864783019 -0.370471943962264
10 "WALKING" "fBodyBodyAccJerkMag" 0.0205189516981132 -0.0712853941698113 0.0502087634986792
10 "WALKING" "fBodyBodyGyroJerkMag" -0.515065335849057 -0.000234019224528302 -0.517675799056604
10 "WALKING" "fBodyBodyGyroMag" -0.412616909622642 0.129100106828302 -0.499759796981132
10 "WALKING" "fBodyGyro" -0.243884281721384 -0.11509248131195 -0.31199287354717
10 "WALKING" "tBodyAcc" 0.050831404427044 NA -0.199032657213836
10 "WALKING" "tBodyAccJerk" 0.0245271831050314 NA -0.16292717065283
10 "WALKING" "tBodyAccJerkMag" -0.132624992298283 NA 0.037608338009434
10 "WALKING" "tBodyAccMag" -0.127400912069811 NA -0.185602396067925
10 "WALKING" "tBodyGyro" 0.00913499745381761 NA -0.279861220855346
10 "WALKING" "tBodyGyroJerk" -0.0785854514836478 NA -0.401608847924528
10 "WALKING" "tBodyGyroJerkMag" -0.440363636603774 NA -0.501027916603774
10 "WALKING" "tBodyGyroMag" -0.156458730358491 NA -0.402025135660377
10 "WALKING" "tGravityAcc" 0.31139735754717 NA -0.967804202075472
10 "WALKING" "tGravityAccMag" -0.127400912069811 NA -0.185602396067925
10 "WALKING_DOWNSTAIRS" "fBodyAcc" 0.022327839672807 0.000702505561403512 -0.00235406628596491
10 "WALKING_DOWNSTAIRS" "fBodyAccJerk" -0.0595880666666667 -0.171853546332456 -0.130863684558772
10 "WALKING_DOWNSTAIRS" "fBodyAccMag" 0.220115703368421 0.164428829157895 -0.0616742840815789
10 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" 0.156978047052632 0.125205953456842 0.0380266696789474
